Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:53:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:54:02 PM   14    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:54:02 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:02 PM   16    3.16    0.00   12.63    0.00    0.00    1.05    0.00    0.00    0.00   83.16
04:54:02 PM   17    1.10    0.00    5.49    0.00    0.00    0.00    0.00    0.00    0.00   93.41
04:54:02 PM   18    4.12    0.00   17.53    0.00    0.00    1.03    0.00    0.00    0.00   77.32
04:54:02 PM   19    2.06    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   87.63
04:54:02 PM   20    3.16    0.00   14.74    0.00    0.00    1.05    0.00    0.00    0.00   81.05
04:54:02 PM   21    1.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   94.00
04:54:02 PM   22    0.00    0.00    0.00    0.00    0.00   17.24    0.00    0.00    0.00   82.76
04:54:02 PM   23    2.15    0.00    3.23    0.00    0.00   17.20    0.00    0.00    0.00   77.42
04:54:02 PM   24    0.00    0.00    3.75    0.00    0.00   12.50    0.00    0.00    0.00   83.75
04:54:02 PM   25    0.00    0.00    0.00    0.00    0.00    2.63    0.00    0.00    0.00   97.37
04:54:02 PM   26    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:54:02 PM   27    1.03    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   89.69
04:54:02 PM   28    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
04:54:02 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:02 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:02 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:54:02 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:54:03 PM  all    4.68    0.00    6.64    0.00    0.00    5.35    0.00    0.00    0.00   83.33
04:54:03 PM    0    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
04:54:03 PM    1    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00
04:54:03 PM    2    3.53    0.00   16.47    0.00    0.00    0.00    0.00    0.00    0.00   80.00
04:54:03 PM    3    3.53    0.00   11.76    0.00    0.00    1.18    0.00    0.00    0.00   83.53
04:54:03 PM    4    4.55    0.00   19.32    0.00    0.00    0.00    0.00    0.00    0.00   76.14
04:54:03 PM    5    3.41    0.00   13.64    0.00    0.00    0.00    0.00    0.00    0.00   82.95
