Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/26 	_x86_64_	(32 CPU)

17:23:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:02      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:24:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:03     all    0.71    0.00    3.67    0.00    0.00    1.03    0.00    0.00    0.00   94.60
17:24:03       0    2.04    0.00   15.31    0.00    0.00    1.02    0.00    0.00    0.00   81.63
17:24:03       1    1.03    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   88.66
17:24:03       2    2.06    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   88.66
17:24:03       3    2.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   91.00
17:24:03       4    2.06    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   88.66
17:24:03       5    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
17:24:03       6    0.99    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   94.06
17:24:03       7    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
17:24:03       8    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
17:24:03       9    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
17:24:03      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:03      11    3.12    0.00   12.50    0.00    0.00    1.04    0.00    0.00    0.00   83.33
17:24:03      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:03      13    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
