driver,mtu,proto,dir,offload,load_pct,run,gbps,retr,loss_pct,jitter_ms,cpu_usr,cpu_sys,cpu_soft,cpu_irq,irq_per_s
r8125_rust,9000,udp,tx,default,50,1,1.2499596699748008,0,0,0.00931168177476766,0.03,0.16,0.00,0.83,60978
r8125_rust,9000,udp,tx,default,50,2,1.2499610669877528,0,0.006022979985174203,0.0152793858336305,0.03,0.16,0.00,0.94,61795
r8125_rust,9000,udp,tx,default,50,3,1.2499675447896725,0,0,0.010729689225389335,0.03,0.14,0.00,1.12,61044
r8125_rust,9000,udp,rx,default,50,1,1.24999333444151,0,0.0026639579233637216,0.00562047537074381,0.09,0.82,0.00,0.92,104720
r8125_rust,9000,udp,rx,default,50,2,1.2499982907029792,0,0.26558994441490869,0.0058885426584308516,0.07,0.48,0.00,1.06,103760
r8125_rust,9000,udp,rx,default,50,3,1.249993586310664,0,0.023975038163164611,0.0069094859842995845,0.08,0.43,0.00,1.41,106602
r8125_rust,9000,udp,tx,default,75,1,1.8749538185579888,0,0,0.0080335291749315928,0.06,0.35,0.00,0.92,92412
r8125_rust,9000,udp,tx,default,75,2,1.8749373407034027,0,0,0.0058966314701391553,0.11,0.32,0.00,0.92,91918
r8125_rust,9000,udp,tx,default,75,3,1.87494416176913,0,0,0.012912126241271579,0.06,0.32,0.00,0.63,92680
r8125_rust,9000,udp,rx,default,75,1,1.874990667643034,0,0,0.00732221452245155,0.09,0.61,0.00,1.56,161850
r8125_rust,9000,udp,rx,default,75,2,1.8749885679690161,0,0.22416157547828344,0.0054383699102520553,0.10,0.85,0.00,1.35,160408
r8125_rust,9000,udp,rx,default,75,3,1.8749887391221212,0,0.00015442858720234856,0.0075043528779396218,0.09,0.55,0.00,1.40,161847
