driver,mtu,proto,dir,offload,load_pct,run,gbps,retr,loss_pct,jitter_ms,cpu_usr,cpu_sys,cpu_soft,cpu_irq,irq_per_s
r8125_rust,9000,tcp6,rx,default,100,3,2.4676490079791367,0,0,0,0.01,0.21,0.00,0.67,53196
r8125_rust,9000,udp,tx,default,100,1,2.3909497590304674,0,0.0012110496167027963,0.00331794564337747,0.11,0.75,0.00,1.40,128657
r8125_rust,9000,udp,tx,default,100,2,2.39094584476566,0,0.047173496125293778,0.0021806152214332783,0.14,0.79,0.00,1.30,126096
r8125_rust,9000,udp,tx,default,100,3,2.390849563441575,0,0,0.00207173566105515,0.11,0.78,0.00,1.17,128270
r8125_rust,9000,udp,rx,default,100,1,2.391005264128152,0,0.21241540169096707,0.004110752322283872,0.17,1.15,0.00,1.13,204648
r8125_rust,9000,udp,rx,default,100,2,2.390780596598759,0,0.26759907493924673,0.010707553609204829,0.15,1.01,0.00,1.11,204418
r8125_rust,9000,udp,rx,default,100,3,2.391067359686224,0,0.0892510600834019,0.0032675480762475065,0.23,1.10,0.00,1.19,205772
r8125_rust,9000,tcp,tx,gro-off,100,1,2.476953760803558,0,0,0,0.01,0.16,0.00,0.57,37816
r8125_rust,9000,tcp,tx,gro-off,100,2,2.4768379711366224,0,0,0,0.00,0.13,0.00,0.59,37662
r8125_rust,9000,tcp,tx,gro-off,100,3,2.4772260751955097,0,0,0,0.01,0.15,0.00,0.57,38001
r8125_rust,9000,tcp,rx,gro-off,100,1,2.4727886163792343,0,0,0,0.02,0.23,0.00,0.69,53139
r8125_rust,9000,tcp,rx,gro-off,100,2,2.4730142580624443,0,0,0,0.01,0.20,0.00,0.66,53252
r8125_rust,9000,tcp,rx,gro-off,100,3,2.47315767761862,0,0,0,0.01,0.22,0.00,0.66,53514
r8125_rust,9000,tcp,tx,tso-off,100,1,2.476749856490761,0,0,0,0.07,0.15,0.00,0.22,38226
r8125_rust,9000,tcp,tx,tso-off,100,2,2.4769683104189184,0,0,0,0.00,0.13,0.00,0.61,37975
r8125_rust,9000,tcp,tx,tso-off,100,3,2.477930304098644,0,0,0,0.00,0.07,0.00,0.49,37759
r8125_rust,9000,tcp,rx,tso-off,100,1,2.4726606495853147,0,0,0,0.01,0.18,0.00,0.40,53783
r8125_rust,9000,tcp,rx,tso-off,100,2,2.4654549557729957,0,0,0,0.03,0.23,0.00,0.63,53438
r8125_rust,9000,tcp,rx,tso-off,100,3,2.4731258436808186,0,0,0,0.01,0.22,0.00,0.68,53321
r8125_rust,9000,tcp,tx,all-off,100,1,2.4769548960703354,0,0,0,0.01,0.51,0.00,0.48,38095
r8125_rust,9000,tcp,tx,all-off,100,2,2.476906292786845,0,0,0,0.01,0.20,0.00,0.20,38098
