driver,mtu,proto,dir,offload,load_pct,run,gbps,retr,loss_pct,jitter_ms,cpu_usr,cpu_sys,cpu_soft,cpu_irq,irq_per_s
r8169,9000,tcp,tx,all-off,100,2,2.4772437225084603,0,0,0,0.00,0.14,0.00,0.43,34788
r8169,9000,tcp,tx,all-off,100,3,2.4773261633282435,0,0,0,0.01,0.46,0.00,0.48,35009
r8169,9000,tcp,rx,all-off,100,1,2.475021129027278,0,0,0,0.01,0.23,0.00,0.35,41742
r8169,9000,tcp,rx,all-off,100,2,2.474979778823145,0,0,0,0.03,0.26,0.00,0.50,45847
r8169,9000,tcp,rx,all-off,100,3,2.47458723142161,0,0,0,0.03,0.25,0.00,0.47,46976
r8169,9000,udp,tx,default,25,1,0.6249842519616152,0,0,0.023333932724803327,0.02,0.09,0.00,0.07,28763
r8169,9000,udp,tx,default,25,2,0.6249848768537736,0,0,0.025119443831317367,0.02,0.15,0.00,0.06,27900
r8169,9000,udp,tx,default,25,3,0.6249809803118975,0,0,0.029506822372804657,0.08,0.12,0.00,0.07,28902
r8169,9000,udp,rx,default,25,1,0.6249995419391859,0,0,0.00696893770632906,0.03,0.18,0.00,0.23,27464
r8169,9000,udp,rx,default,25,2,0.6249979432982217,0,0,0.0088411386619269838,0.02,0.29,0.00,0.20,26433
r8169,9000,udp,rx,default,25,3,0.6249972295042117,0,0,0.00929323598603587,0.02,0.18,0.00,0.19,27069
r8169,9000,udp,tx,default,50,1,1.2499588908205364,0,0,0.01695397695940129,0.04,0.13,0.00,0.91,56617
r8169,9000,udp,tx,default,50,2,1.2499837397195266,0,0,0.00915315375844462,0.03,0.16,0.00,0.94,56612
r8169,9000,udp,tx,default,50,3,1.2499638899074863,0,0,0.013691149490347632,0.02,0.12,0.00,0.60,56959
r8169,9000,udp,rx,default,50,1,1.2499908901739307,0,0,0.0094222651976452448,0.08,0.08,0.00,0.13,10000
r8169,9000,udp,rx,default,50,2,1.2499926852150205,0,0,0.010475284779442541,0.01,0.12,0.00,0.19,10658
r8169,9000,udp,rx,default,50,3,1.2499990421331437,0,0,0.0083222255127997843,0.02,0.18,0.00,0.19,10435
r8169,9000,udp,tx,default,75,1,1.8749451318620791,0,0,0.0098316598639518662,0.19,0.71,0.00,0.66,81515
r8169,9000,udp,tx,default,75,2,1.8749493498648888,0,0,0.0089120542382450235,0.17,0.55,0.00,0.62,81748
r8169,9000,udp,tx,default,75,3,1.8749471990777367,0,0,0.0099616582141199873,0.09,0.40,0.00,0.43,79529
r8169,9000,udp,rx,default,75,1,1.8749880737067246,0,0,0.00879872657537439,0.01,0.02,0.00,0.06,1102
r8169,9000,udp,rx,default,75,2,1.8749986068438995,0,0,0.00726323497165699,0.08,0.18,0.00,0.03,552
r8169,9000,udp,rx,default,75,3,1.8749891886507017,0,0,0.0063113825574791687,0.08,0.09,0.00,0.06,974
r8169,1500,vlan-tcp,tx,hwvlan,100,1,2.35,0,0,0,0,0,0,0,0
r8169,1500,vlan-tcp,rx,hwvlan,100,1,2.35,0,0,0,0,0,0,0,0
